displayName,rankingSortRank,primaryPhotoThumb,location,aliasNames
Adelphi University,182,https://www.usnews.com/dims4/USNEWS/7523e25/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff3%2F22be9e669abf6493ab475fccbe64a5%2Fcollege-photo_37212.jpg,"Garden City, NY",
Belmont University,182,https://www.usnews.com/dims4/USNEWS/a50c26d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe4%2Fe6%2Fa422be6b4ed993f936b7fc9d3ccf%2F190816belmont-university1.jpg,"Nashville, TN",
Missouri University of Science and Technology,182,https://www.usnews.com/dims4/USNEWS/b2b3fc5/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa6%2Ffe16b681d1cb675b9101e02e54ca21%2Fcollege-photo_31627.jpg,"Rolla, MO",Missouri University of Science and Technology
Montclair State University,182,https://www.usnews.com/dims4/USNEWS/1a633d3/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F01%2F47a810c90d878753143c211f4e7246%2F090721_7586_Students_Campus.jpg,"Montclair, NJ",
Ohio University,182,https://www.usnews.com/dims4/USNEWS/97d49b1/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2e%2Ff3588f8b4464b8c6a3f215f4213eff%2F20120604class_gateway_bws.jpg,"Athens, OH",OU
Oklahoma State University,182,https://www.usnews.com/dims4/USNEWS/5ea90ec/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe8%2Fe04da21560ee2dd2db580da410207b%2Fedmond_low.jpg,"Stillwater, OK",OSU
Stockton University,182,https://www.usnews.com/dims4/USNEWS/5abb7b2/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F9d%2F80b37f2e8b680d342156d687a5f530%2Fcollege-photo_23969.jpg,"Galloway, NJ",
Touro University,182,https://www.usnews.com/dims4/USNEWS/fdda2d3/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F08%2F5bd287300373570c5c5a277837188d%2Fcollege-photo_19571.jpg,"New York, NY",
University at Albany--SUNY,182,https://www.usnews.com/dims4/USNEWS/caeee09/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F71%2F1dd9b5e7c6692cf7b39b8d7a290e87%2Fcollege-photo_23213.jpg,"Albany, NY",SUNY Albany University at Albany SUNY
University of Houston,182,https://www.usnews.com/dims4/USNEWS/ced7483/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F0e%2Fbc2b83427550af141aa26c40835fab%2FCampus_Buildings_Night_Pano_19NOV19_00025A.JPG,"Houston, TX",
University of Louisville,182,https://www.usnews.com/dims4/USNEWS/1792c7a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F55%2Fb5e0ba054b3c201e11a2742b464e96%2Fcollege-photo_2740.jpg,"Louisville, KY",
University of Rhode Island,182,https://www.usnews.com/dims4/USNEWS/004713b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2e%2F59556432de86ff4f1ed552cdbfca20%2Fcollege-photo_1461.jpg,"Kingston, RI",URI
Biola University,194,https://www.usnews.com/dims4/USNEWS/56691f5/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe0%2F45f6af4e1d6817631e2ad2e9f52ca4%2Fbiolaucm_42154006264.jpg,"La Mirada, CA",
California State University--San Bernardino,194,https://www.usnews.com/dims4/USNEWS/9fc9209/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F69%2F17%2Fbecffa25414a88f89b721aae7ec9%2F190826california-state-university-san-bernardino0.jpg,"San Bernardino, CA",Cal State University San Bernardino California State University San Bernardino
Chatham University,194,https://www.usnews.com/dims4/USNEWS/2048bf1/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fea%2Fa84bbd3979d7b125c32c6d84b88e3c%2Fcollege-photo_2215.jpg,"Pittsburgh, PA",
Mississippi State University,194,https://www.usnews.com/dims4/USNEWS/5cfc38c/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F7f%2F61f2e669e17f1fa5b20f30cbb1e9ae%2Fcollege-photo_8631.jpg,"Mississippi State, MS",
Pacific University,194,https://www.usnews.com/dims4/USNEWS/b439436/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F98%2F94599dd82347cf16bbe93895acf6ee%2Fcollege-photo_10957.jpg,"Forest Grove, OR",
Robert Morris University,194,https://www.usnews.com/dims4/USNEWS/7eace0d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F38%2F69%2F5a3339004cc5a4eda38c89c28350%2F190821robert-morris-university1.jpg,"Moon Township, PA",
Rowan University,194,https://www.usnews.com/dims4/USNEWS/4215468/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F30%2F452309eaf9fa3da4f84d50255743d1%2FRowan-Biomedical_Eng_Contact_Drug_Delivery_012.jpg,"Glassboro, NJ",
Union University,194,https://www.usnews.com/dims4/USNEWS/25a1c8e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F19%2Fcf2852407eead8dd5296bfc3982c35%2Fcollege-photo_37141.jpg,"Jackson, TN",
Florida A&M University,202,,"Tallahassee, FL",Florida A & M Florida A and M FAM
Florida Institute of Technology,202,https://www.usnews.com/dims4/USNEWS/6af7fbb/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Ff7%2F68%2F7f14289f4df09ba7f7206f7afb32%2Foec-crop.png,"Melbourne, FL",Florida Tech
Indiana University-Purdue University--Indianapolis,202,https://www.usnews.com/dims4/USNEWS/a01e0a9/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fad%2F105679e1b3fba5313bcaa721a19711%2F20160714_Campus_Center_Night_LK-121.jpg,"Indianapolis, IN",IUPUI Indiana University-Purdue University Indianapolis Indiana University Purdue University Indianapolis
La Salle University,202,https://www.usnews.com/dims4/USNEWS/e334bbc/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff3%2Fe8b721c5ff306dcf170ea6aadbe92f%2Fcollege-photo_19187.jpg,"Philadelphia, PA",LaSalle University
Loyola University New Orleans,202,https://www.usnews.com/dims4/USNEWS/3fc53b8/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F07%2F80b03b93dada67b65f837abf9f0b1c%2Fcollege-photo_20565.jpg,"New Orleans, LA",
Springfield College,202,https://www.usnews.com/dims4/USNEWS/dea50c6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fb9%2Ff861026bf1ace92635847ca8278e7c%2F01sunrise.JPG,"Springfield, MA",
St. John Fisher University,202,https://www.usnews.com/dims4/USNEWS/450d6e9/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F59%2F164a00992645168eb8c07421a9819d%2Fcollege-photo_2053.jpg,"Rochester, NY",St John Fisher College Saint John Fisher College
University of Detroit Mercy,202,https://www.usnews.com/dims4/USNEWS/efd5d73/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fc0%2Fd3195da6c8b1b53664827ca937a0b1%2Fcollege-photo_4112.jpg,"Detroit, MI",
University of North Carolina--Wilmington,202,https://www.usnews.com/dims4/USNEWS/5864b52/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F09%2Fe4%2Fbc3f6550447cae20421ea3701d2b%2F210825-submitted.jpg,"Wilmington, NC",UNC University of North Carolina Wilmington
University of Wyoming,202,,"Laramie, WY",
Ball State University,212,https://www.usnews.com/dims4/USNEWS/d148466/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fc6%2F7c4b63f23cb00467ffffbf01e50ed7%2Fcollege-photo_1385.jpg,"Muncie, IN",
Bethel University (MN),212,,"St. Paul, MN",
Kent State University,212,https://www.usnews.com/dims4/USNEWS/53aa95e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fdb%2F08c9af43bf051a1dbed77382f1f5f6%2FCAMPUS-B0B_0985.jpg,"Kent, OH",
Lipscomb University,212,https://www.usnews.com/dims4/USNEWS/714bcd5/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F55%2F14eebaa45cb9aaf473a4c7f0608a25%2F2021_Campus_aerial_0549c.jpg,"Nashville, TN",
University of Missouri--St. Louis,212,https://www.usnews.com/dims4/USNEWS/0e603d0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe5%2Fc39f9cc82cf2fc38215d70cd70a989%2Fcollege-photo_6729.jpg,"St. Louis, MO",University of Missouri St. Louis
University of New Mexico,212,https://www.usnews.com/dims4/USNEWS/c5388ab/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2a%2F7a60869d82f635300e20054dbdb24a%2Fcollege-photo_21160.jpg,"Albuquerque, NM",
Washington State University,212,https://www.usnews.com/dims4/USNEWS/c35e3b7/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F99%2F7a961effc21d2b440fab065b5dc6b1%2Fcollege-photo_8117.jpg,"Pullman, WA",
Hampton University,219,https://www.usnews.com/dims4/USNEWS/728f37e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F85%2F6ea21a6e031cb227492b6fe018697c%2Fcollege-photo_10393.jpg,"Hampton, VA",HU
Illinois State University,219,https://www.usnews.com/dims4/USNEWS/4223d3e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F03%2Fb82c56888c518ee8daad97bb3e1aba%2Fcollege-photo_16342.jpg,"Normal, IL",
Keiser University,219,https://www.usnews.com/dims4/USNEWS/2ec784f/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F09%2F9956410dc0c755009a67e3c14bbaac%2Fcollege-photo_32057.jpg,"Ft. Lauderdale, FL",
Misericordia University,219,https://www.usnews.com/dims4/USNEWS/69fd431/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fea%2Fe1d9615c76670ea4e6ea9744a95746%2Fcollege-photo_17205.jpg,"Dallas, PA",
Nova Southeastern University,219,https://www.usnews.com/dims4/USNEWS/8797c85/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2f%2F99242a2e5b9fff793a8d07cd567587%2FUR_20171109_1972.jpg,"Ft. Lauderdale, FL",
Russell Sage College,219,https://www.usnews.com/dims4/USNEWS/1d7b431/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fd7%2F46%2F6cb689814d5dab13cb02f1efc6d1%2F190830the-sage-colleges0.jpg,"Troy, NY",
Sacred Heart University,219,https://www.usnews.com/dims4/USNEWS/50c64f2/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F91%2F988116e9bc3d1c2f00164522f22178%2FSHU_Upper_Quad_1400x500.jpg,"Fairfield, CT",
Seattle Pacific University,219,https://www.usnews.com/dims4/USNEWS/31cc38d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F11%2F548b851e3b4d286bf7cae98ee815fb%2Fcollege-photo_32487.jpg,"Seattle, WA",
Texas Tech University,219,https://www.usnews.com/dims4/USNEWS/f3e4054/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fcf%2Fd066a587de2bfacbc707bc61a6dfda%2FTTU.Hero.Image.png,"Lubbock, TX",
University of Colorado Denver,219,https://www.usnews.com/dims4/USNEWS/32b3f73/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F54%2F1b%2F897eadfe41a3899f1d9c4aef1742%2Fdenver-skyline-1.jpg,"Denver, CO",UC Denver University of Colorado Denver
University of Lynchburg,219,https://www.usnews.com/dims4/USNEWS/6544ac4/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F28%2Fb85e8e82e41882e60aa7b5e3b1696a%2FRS10882_JEM20130913scc-05.jpg,"Lynchburg, VA",
University of Maine,219,https://www.usnews.com/dims4/USNEWS/d2bcaca/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F6b%2F9e2ff6b47373c836f1890e73dd97f0%2F1-UMaine_default.jpg,"Orono, ME",UMaine
University of North Carolina at Greensboro,219,https://www.usnews.com/dims4/USNEWS/f89bbe0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F12%2F0eb548d7adc5526dfe911b42ba1d14%2Fcollege-photo_17858.jpg,"Greensboro, NC",UNC University of North Carolina Greensboro
University of North Carolina--Charlotte,219,https://www.usnews.com/dims4/USNEWS/4a3fe24/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F36%2Fbd%2F06f163e14632822728f0b5e3e38e%2Fhero-image.png,"Charlotte, NC",UNC University of North Carolina Charlotte
Widener University,219,https://www.usnews.com/dims4/USNEWS/a9a6ff9/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe4%2Fdf54d72d141a607c19023cae7908ac%2Fcollege-photo_2538.jpg,"Chester, PA",
Bellarmine University,234,https://www.usnews.com/dims4/USNEWS/ca28054/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F63%2F5f27cd66e1a1306e1abfaf33ea3489%2Fcollege-photo_30709.jpg,"Louisville, KY",
The College of St. Scholastica,234,https://www.usnews.com/dims4/USNEWS/56c066b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F4c%2F45c4043912405ffa16b3de69c2b6d2%2FTower_Hall.jpg,"Duluth, MN",College of St Scholastica College of Saint Scholastica
East Carolina University,234,https://www.usnews.com/dims4/USNEWS/c90d6e0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff7%2Fe6fd932775828513e474fa972ca3a8%2Fcollege-photo_35377.jpg,"Greenville, NC",ECU
Georgia State University,234,https://www.usnews.com/dims4/USNEWS/dc4b8d0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa9%2F5942691c71130f339cc2228fffbdf1%2Fcollege-photo_17339.jpg,"Atlanta, GA",
Maryville University of St. Louis,234,https://www.usnews.com/dims4/USNEWS/6416e3e/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fac%2Fce8b57afbbdb932d07a65999af765e%2Fcollege-photo_4538.jpg,"St Louis, MO",Maryville University of St Louis Maryville University of Saint Louis
Oklahoma City University,234,https://www.usnews.com/dims4/USNEWS/606c9f3/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fde%2Fbff4ad9190a560ce81354439e8c857%2Fcollege-photo_9258.jpg,"Oklahoma City, OK",
Pace University,234,https://www.usnews.com/dims4/USNEWS/e190432/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F74%2F8a5382560ae46b6eeb0b2c0ebf1d68%2Fcollege-photo_37306.jpg,"New York, NY",
San Francisco State University,234,https://www.usnews.com/dims4/USNEWS/9c58f80/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fed%2F52f747724892026e785432de62029a%2Fcollege-photo_15186.jpg,"San Francisco, CA",SFSU
St. Catherine University,234,https://www.usnews.com/dims4/USNEWS/dcd66df/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fea%2Ffe8ad4fb36107a96b9c0bba4b9737f%2Fcollege-photo_34176.jpg,"St. Paul, MN",St Catherine University Saint Catherine University
Suffolk University,234,https://www.usnews.com/dims4/USNEWS/dee6a66/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fd8%2Ff6bb467ab77f82f0feef1e028b3be9%2Fcollege-photo_35279.jpg,"Boston, MA",
University of Hartford,234,,"West Hartford, CT",
University of Massachusetts--Boston,234,https://www.usnews.com/dims4/USNEWS/24f3571/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F05%2Fd8dafebbabfd2b8e4145176be41aec%2Fcollege-photo_29208.jpg,"Boston, MA",UMass University of Massachusetts Boston
University of Massachusetts--Dartmouth,234,https://www.usnews.com/dims4/USNEWS/b421ea7/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fca%2F3f30ad1ad7cd8ed16df7648d2a1194%2Fcollege-photo_33772.jpg,"North Dartmouth, MA",UMass University of Massachusetts Dartmouth
Western New England University,234,https://www.usnews.com/dims4/USNEWS/8e825ef/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F93%2Ff6ca8b441cfe967097bfc4b8bda5c5%2Fcollege-photo_1182.jpg,"Springfield, MA",
West Virginia University,234,https://www.usnews.com/dims4/USNEWS/5ec3d15/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F50%2Fc9%2Fc6413bd741b59eca6d0931694544%2Fcropped38206-s-bfp-0455.jpg,"Morgantown, WV",WVU
Wilkes University,234,https://www.usnews.com/dims4/USNEWS/7bde687/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F97%2Fa4%2F8128c5b7467ca8fc953a94a82195%2Forigstudentconnect-college.jpg,"Wilkes-Barre, PA",
Abilene Christian University,250,https://www.usnews.com/dims4/USNEWS/5294f41/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F29%2F66cf079a8d9a10be0108b57d478603%2Fcollege-photo_36610.jpg,"Abilene, TX",ACU
